Reference	Position	Spanning_Reads	Bases_Mapped	A_Freq	T_Freq	G_Freq	C_Freq	N_freq	MismatchFreq	InsertionFreq	DeletionFreq	BCErrorFreq	MeanQual
host-tRNA-Ala-GGC-1-1	32	482	411	0.029197080291970802	0.7712895377128953	0.058394160583941604	0.1411192214111922	0.0	0.22871046228710462	0.031630170316301706	0.14730290456431536	0.36929460580912865	10.5669099756691
host-tRNA-Ala-GGC-1-1	33	482	421	0.9097387173396675	0.03800475059382423	0.035629453681710214	0.0166270783847981	0.0	0.09026128266033254	0.03800475059382423	0.12655601659751037	0.23858921161825727	9.016627078384799
host-tRNA-Ala-GGC-1-1	34	482	460	0.02826086956521739	0.034782608695652174	0.9065217391304348	0.030434782608695653	0.0	0.09347826086956522	0.004347826086956522	0.04564315352697095	0.13900414937759337	7.478260869565218
host-tRNA-Ala-GGC-1-1	35	482	449	0.017817371937639197	0.04899777282850779	0.026726057906458798	0.9064587973273942	0.0	0.0935412026726058	0.042316258351893093	0.06846473029045644	0.1950207468879668	7.694877505567929
host-tRNA-Ala-GGC-1-1	36	482	466	0.0407725321888412	0.9313304721030042	0.006437768240343348	0.02145922746781116	0.0	0.06866952789699571	0.11802575107296137	0.03319502074688797	0.21369294605809128	9.944206008583691
host-tRNA-Ala-GGC-1-1	37	482	452	0.01991150442477876	0.0752212389380531	0.008849557522123894	0.8960176991150443	0.0	0.10398230088495575	0.01991150442477876	0.06224066390041494	0.17842323651452283	11.0929203539823
host-tRNA-Ala-GGC-1-1	38	482	458	0.8580786026200873	0.06768558951965066	0.06986899563318777	0.004366812227074236	0.0	0.14192139737991266	0.03711790393013101	0.04979253112033195	0.21991701244813278	9.759825327510917
host-tRNA-Ala-GGC-1-1	39	482	464	0.0603448275862069	0.02586206896551724	0.9073275862068966	0.00646551724137931	0.0	0.09267241379310345	0.008620689655172414	0.03734439834024896	0.13485477178423236	9.918103448275861
host-tRNA-Ala-GGC-1-1	40	482	466	0.02575107296137339	0.07939914163090128	0.015021459227467811	0.8798283261802575	0.0	0.12017167381974249	0.01072961373390558	0.03319502074688797	0.15975103734439833	10.195278969957082
host-tRNA-Ala-GGC-1-1	41	482	463	0.023758099352051837	0.958963282937365	0.004319654427645789	0.012958963282937365	0.0	0.04103671706263499	0.019438444924406047	0.03941908713692946	0.0975103734439834	9.030237580993521
host-tRNA-Ala-GGC-1-1	42	482	432	0.04861111111111111	0.06018518518518518	0.8564814814814815	0.034722222222222224	0.0	0.14351851851851852	0.19675925925925927	0.1037344398340249	0.4087136929460581	12.36111111111111
host-tRNA-Ala-GGC-1-1	43	482	451	0.050997782705099776	0.026607538802660754	0.9113082039911308	0.011086474501108648	0.0	0.08869179600886919	0.013303769401330377	0.06431535269709543	0.15975103734439833	14.004434589800443
host-tRNA-Ala-GGC-1-1	44	482	463	0.06695464362850972	0.02591792656587473	0.8812095032397408	0.02591792656587473	0.0	0.11879049676025918	0.01079913606911447	0.03941908713692946	0.16390041493775934	14.330453563714903
host-tRNA-Ala-GGC-1-1	45	482	444	0.9572072072072072	0.015765765765765764	0.01126126126126126	0.015765765765765764	0.0	0.04279279279279279	0.018018018018018018	0.07883817427385892	0.13485477178423236	16.376126126126128
host-tRNA-Ala-GGC-1-1	46	482	463	0.008639308855291577	0.01079913606911447	0.9503239740820735	0.03023758099352052	0.0	0.04967602591792657	0.02159827213822894	0.03941908713692946	0.1078838174273859	12.736501079913607
host-tRNA-Ala-GGC-1-1	47	482	446	0.9372197309417041	0.033632286995515695	0.011210762331838564	0.017937219730941704	0.0	0.06278026905829596	0.017937219730941704	0.07468879668049792	0.14937759336099585	11.623318385650224
host-tRNA-Ala-GGC-1-1	48	482	450	0.035555555555555556	0.03777777777777778	0.9088888888888889	0.017777777777777778	0.0	0.09111111111111111	0.022222222222222223	0.06639004149377593	0.17219917012448133	10.27111111111111
host-tRNA-Ala-GGC-1-1	49	482	447	0.05592841163310962	0.1029082774049217	0.006711409395973154	0.8344519015659956	0.0	0.16554809843400448	0.013422818791946308	0.07261410788381743	0.23858921161825727	7.910514541387025
host-tRNA-Ala-GGC-1-1	50	482	447	0.053691275167785234	0.07158836689038031	0.8523489932885906	0.02237136465324385	0.0	0.1476510067114094	0.06935123042505593	0.07261410788381743	0.27385892116182575	6.704697986577181
host-tRNA-Ala-GGC-1-1	51	482	458	0.03711790393013101	0.0982532751091703	0.013100436681222707	0.851528384279476	0.0	0.14847161572052403	0.015283842794759825	0.04979253112033195	0.2053941908713693	6.648471615720524
host-tRNA-Ala-GGC-1-1	52	482	395	0.02278481012658228	0.8632911392405064	0.002531645569620253	0.11139240506329114	0.0	0.13670886075949368	0.14430379746835442	0.18049792531120332	0.4107883817427386	6.812658227848101
host-tRNA-Ala-GGC-1-1	53	482	455	0.02197802197802198	0.8835164835164835	0.04835164835164835	0.046153846153846156	0.0	0.11648351648351649	0.09230769230769231	0.056016597510373446	0.25311203319502074	8.14065934065934
host-tRNA-Ala-GGC-1-1	54	482	447	0.017897091722595078	0.024608501118568233	0.930648769574944	0.026845637583892617	0.0	0.06935123042505593	0.013422818791946308	0.07261410788381743	0.14937759336099585	8.11185682326622
host-tRNA-Ala-GGC-1-1	55	482	455	0.017582417582417582	0.013186813186813187	0.015384615384615385	0.9538461538461539	0.0	0.046153846153846156	0.07472527472527472	0.056016597510373446	0.17012448132780084	8.703296703296703
host-tRNA-Ala-GGC-1-1	56	482	412	0.7694174757281553	0.1383495145631068	0.014563106796116505	0.07766990291262135	0.0	0.23058252427184467	0.02912621359223301	0.14522821576763487	0.36721991701244816	9.45388349514563
host-tRNA-Ala-GGC-1-1	57	482	431	0.013921113689095127	0.877030162412993	0.013921113689095127	0.0951276102088167	0.0	0.12296983758700696	0.037122969837587005	0.10580912863070539	0.24896265560165975	8.756380510440835
host-tRNA-Ala-GGC-1-1	58	482	415	0.03855421686746988	0.043373493975903614	0.8771084337349397	0.04096385542168675	0.0	0.12289156626506025	0.014457831325301205	0.13900414937759337	0.2572614107883817	8.479518072289157
host-tRNA-Ala-GGC-1-1	59	482	451	0.019955654101995565	0.028824833702882482	0.8780487804878049	0.07317073170731707	0.0	0.12195121951219512	0.024390243902439025	0.06431535269709543	0.2012448132780083	8.157427937915743
host-tRNA-Ala-GGC-1-1	60	482	437	0.020594965675057208	0.018306636155606407	0.013729977116704805	0.9473684210526315	0.0	0.05263157894736842	0.016018306636155607	0.09336099585062241	0.15560165975103735	8.128146453089245
host-tRNA-Ala-GGC-1-1	61	482	384	0.7630208333333334	0.0625	0.0234375	0.15104166666666666	0.0	0.23697916666666666	0.0078125	0.2033195020746888	0.3983402489626556	6.541666666666667
host-tRNA-Ala-GGC-1-1	62	482	429	0.037296037296037296	0.8927738927738927	0.02564102564102564	0.04428904428904429	0.0	0.10722610722610723	0.02564102564102564	0.10995850622406639	0.22821576763485477	5.8857808857808855
host-tRNA-Ala-GGC-1-1	63	482	405	0.014814814814814815	0.012345679012345678	0.9358024691358025	0.037037037037037035	0.0	0.06419753086419754	0.009876543209876543	0.15975103734439833	0.22199170124481327	5.693827160493827
host-tRNA-Ala-GGC-1-1	64	482	410	0.012195121951219513	0.02195121951219512	0.026829268292682926	0.9390243902439024	0.0	0.06097560975609756	0.03170731707317073	0.14937759336099585	0.22821576763485477	4.85609756097561
host-tRNA-Ala-GGC-1-1	65	482	382	0.6649214659685864	0.1518324607329843	0.03664921465968586	0.14659685863874344	0.0	0.33507853403141363	0.04450261780104712	0.2074688796680498	0.508298755186722	4.329842931937173
host-tRNA-Ala-GGC-1-1	66	482	388	0.6829896907216495	0.13917525773195877	0.1211340206185567	0.05670103092783505	0.0	0.3170103092783505	0.005154639175257732	0.1950207468879668	0.45435684647302904	4.376288659793815
host-tRNA-Ala-GGC-1-1	67	482	387	0.01808785529715762	0.03875968992248062	0.8682170542635659	0.07493540051679587	0.0	0.13178294573643412	0.031007751937984496	0.1970954356846473	0.3278008298755187	4.077519379844961
host-tRNA-Ala-GGC-1-1	68	482	364	0.7417582417582418	0.1346153846153846	0.06593406593406594	0.057692307692307696	0.0	0.25824175824175827	0.046703296703296704	0.24481327800829875	0.475103734439834	4.2032967032967035
host-tRNA-Ala-GGC-1-1	69	482	411	0.046228710462287104	0.2822384428223844	0.6034063260340633	0.0681265206812652	0.0	0.39659367396593675	0.004866180048661801	0.14730290456431536	0.4896265560165975	4.141119221411192
host-tRNA-Ala-GGC-1-1	70	482	454	0.07048458149779736	0.19162995594713655	0.4977973568281938	0.24008810572687225	0.0	0.5022026431718062	0.09030837004405286	0.058091286307053944	0.6161825726141079	4.240088105726873
host-tRNA-Ala-GGC-1-1	71	482	434	0.15207373271889402	0.6382488479262672	0.02304147465437788	0.18663594470046083	0.0	0.3617511520737327	0.016129032258064516	0.0995850622406639	0.43983402489626555	4.976958525345622
host-tRNA-Ala-GGC-1-1	72	482	433	0.016166281755196306	0.08775981524249422	0.03695150115473441	0.859122401847575	0.0	0.14087759815242495	0.03695150115473441	0.1016597510373444	0.26141078838174275	6.38568129330254
host-tRNA-Ala-GGC-1-1	73	482	429	0.7062937062937062	0.1258741258741259	0.11888111888111888	0.04895104895104895	0.0	0.2937062937062937	0.07925407925407925	0.10995850622406639	0.44190871369294604	7.794871794871795
host-tRNA-Ala-GGC-1-1	74	482	437	0.05491990846681922	0.036613272311212815	0.851258581235698	0.057208237986270026	0.0	0.14874141876430205	0.020594965675057208	0.09336099585062241	0.24688796680497926	8.254004576659039
host-tRNA-Ala-GGC-1-1	75	482	454	0.03524229074889868	0.1894273127753304	0.024229074889867842	0.751101321585903	0.0	0.2488986784140969	0.022026431718061675	0.058091286307053944	0.3132780082987552	6.823788546255507
host-tRNA-Ala-GGC-1-1	76	482	455	0.06153846153846154	0.03956043956043956	0.8461538461538461	0.05274725274725275	0.0	0.15384615384615385	0.05054945054945055	0.056016597510373446	0.24896265560165975	7.173626373626374
host-tRNA-Ala-GGC-1-1	77	482	463	0.032397408207343416	0.008639308855291577	0.8898488120950324	0.06911447084233262	0.0	0.1101511879049676	0.012958963282937365	0.03941908713692946	0.15767634854771784	6.721382289416846
host-tRNA-Ala-GGC-1-1	78	482	456	0.06140350877192982	0.8048245614035088	0.043859649122807015	0.08991228070175439	0.0	0.19517543859649122	0.02631578947368421	0.05394190871369295	0.26348547717842324	6.703947368421052
host-tRNA-Ala-GGC-1-1	79	482	460	0.06086956521739131	0.3934782608695652	0.030434782608695653	0.5152173913043478	0.0	0.6065217391304348	0.058695652173913045	0.04564315352697095	0.6804979253112033	7.171739130434783
host-tRNA-Ala-GGC-1-1	80	482	451	0.019955654101995565	0.06430155210643015	0.019955654101995565	0.8957871396895787	0.0	0.10421286031042129	0.004434589800443459	0.06431535269709543	0.16597510373443983	9.274944567627495
host-tRNA-Ala-GGC-1-1	81	482	463	0.06479481641468683	0.047516198704103674	0.8509719222462203	0.0367170626349892	0.0	0.1490280777537797	0.05183585313174946	0.03941908713692946	0.23236514522821577	10.937365010799136
host-tRNA-Ala-GGC-1-1	82	482	459	0.8562091503267973	0.0392156862745098	0.06535947712418301	0.0392156862745098	0.0	0.1437908496732026	0.008714596949891068	0.04771784232365145	0.19294605809128632	10.187363834422658
host-tRNA-Ala-GGC-1-1	83	482	466	0.017167381974248927	0.927038626609442	0.030042918454935622	0.02575107296137339	0.0	0.07296137339055794	0.02575107296137339	0.03319502074688797	0.12863070539419086	7.997854077253219
host-tRNA-Ala-GGC-1-1	84	482	438	0.0136986301369863	0.10730593607305935	0.02054794520547945	0.8584474885844748	0.0	0.1415525114155251	0.02968036529680365	0.0912863070539419	0.24688796680497926	7.726027397260274
host-tRNA-Ala-GGC-1-1	85	482	473	0.008456659619450317	0.02536997885835095	0.006342494714587738	0.959830866807611	0.0	0.040169133192389	0.019027484143763214	0.01867219917012448	0.07676348547717843	7.181818181818182
host-tRNA-Ala-GGC-1-1	86	482	454	0.024229074889867842	0.05506607929515418	0.028634361233480177	0.8920704845814978	0.0	0.10792951541850221	0.03524229074889868	0.058091286307053944	0.19294605809128632	6.599118942731278
host-tRNA-Ala-GGC-1-1	87	482	435	0.022988505747126436	0.07126436781609195	0.8896551724137931	0.016091954022988506	0.0	0.1103448275862069	0.04597701149425287	0.0975103734439834	0.23858921161825727	6.020689655172414
host-tRNA-Ala-GGC-1-1	88	482	401	0.0199501246882793	0.15211970074812967	0.0199501246882793	0.8079800498753117	0.0	0.19201995012468828	0.1770573566084788	0.16804979253112035	0.475103734439834	6.486284289276808
host-tRNA-Ala-GGC-1-1	89	482	430	0.08604651162790698	0.8116279069767441	0.023255813953488372	0.07906976744186046	0.0	0.1883720930232558	0.04883720930232558	0.1078838174273859	0.31950207468879666	7.465116279069767
host-tRNA-Ala-GGC-1-1	90	482	446	0.013452914798206279	0.7556053811659192	0.02242152466367713	0.2085201793721973	0.0	0.24439461883408073	0.06950672645739911	0.07468879668049792	0.3651452282157676	8.903587443946188
host-tRNA-Ala-GGC-1-1	91	482	421	0.8028503562945368	0.07838479809976247	0.0498812351543943	0.0688836104513064	0.0	0.19714964370546317	0.023752969121140142	0.12655601659751037	0.31950207468879666	10.413301662707838
host-tRNA-Ala-GGC-1-1	92	482	432	0.04398148148148148	0.04398148148148148	0.8773148148148148	0.034722222222222224	0.0	0.12268518518518519	0.02546296296296296	0.1037344398340249	0.23651452282157676	10.516203703703704
host-tRNA-Ala-GGC-1-1	93	482	409	0.039119804400977995	0.04156479217603912	0.022004889975550123	0.8973105134474327	0.0	0.10268948655256724	0.022004889975550123	0.15145228215767634	0.2572614107883817	9.28606356968215
host-tRNA-Ala-GGC-1-1	94	482	422	0.037914691943127965	0.9360189573459715	0.016587677725118485	0.009478672985781991	0.0	0.06398104265402843	0.004739336492890996	0.12448132780082988	0.18464730290456433	9.303317535545023
host-tRNA-Ala-GGC-1-1	95	482	361	0.0443213296398892	0.019390581717451522	0.11357340720221606	0.8227146814404432	0.0	0.1772853185595568	0.04155124653739612	0.25103734439834025	0.4149377593360996	9.703601108033242
host-tRNA-Ala-GGC-1-1	96	482	389	0.02570694087403599	0.043701799485861184	0.033419023136246784	0.897172236503856	0.0	0.10282776349614396	0.015424164524421594	0.19294605809128632	0.2883817427385892	9.79948586118252
host-tRNA-Ala-GGC-1-1	97	482	384	0.8020833333333334	0.15104166666666666	0.026041666666666668	0.020833333333333332	0.0	0.19791666666666666	0.0078125	0.2033195020746888	0.36721991701244816	10.651041666666666
host-tRNA-Ala-GGC-1-1	98	482	435	0.0022988505747126436	0.05517241379310345	0.016091954022988506	0.9264367816091954	0.0	0.0735632183908046	0.0367816091954023	0.0975103734439834	0.1970954356846473	13.349425287356322
host-tRNA-Ala-GGC-1-1	99	482	468	0.023504273504273504	0.021367521367521368	0.004273504273504274	0.9508547008547008	0.0	0.049145299145299144	0.004273504273504274	0.029045643153526972	0.08091286307053942	14.797008547008547
host-tRNA-Ala-GGC-1-1	100	482	471	0.9745222929936306	0.010615711252653927	0.008492569002123142	0.006369426751592357	0.0	0.025477707006369428	0.010615711252653927	0.022821576763485476	0.058091286307053944	16.363057324840764
host-tRNA-Ala-GGC-1-1	101	480	462	0.0021645021645021645	0.004329004329004329	0.9891774891774892	0.004329004329004329	0.0	0.010822510822510822	0.008658008658008658	0.0375	0.05625	11.136363636363637
host-tRNA-Ala-GGC-1-1	102	476	468	0.002136752136752137	0.010683760683760684	0.967948717948718	0.019230769230769232	0.0	0.03205128205128205	0.0	0.01680672268907563	0.04831932773109244	6.478632478632479
host-tRNA-Ala-GGC-1-1	103	472	420	0.007142857142857143	0.009523809523809525	0.004761904761904762	0.9785714285714285	0.0	0.02142857142857143	0.0	0.11016949152542373	0.1292372881355932	5.607142857142857
host-tRNA-Ala-GGC-1-1	104	468	377	0.015915119363395226	0.9602122015915119	0.005305039787798408	0.01856763925729443	0.0	0.03978779840848806	0.07161803713527852	0.19444444444444445	0.2841880341880342	6.161803713527852
host-tRNA-Ala-GGC-1-1	105	457	310	0.06451612903225806	0.8741935483870967	0.016129032258064516	0.04516129032258064	0.0	0.12580645161290321	0.041935483870967745	0.32166301969365424	0.43544857768052514	5.2935483870967746
host-tRNA-Ala-GGC-1-1	106	451	307	0.05211726384364821	0.09771986970684039	0.02280130293159609	0.8273615635179153	0.0	0.17263843648208468	0.02280130293159609	0.31929046563192903	0.4523281596452328	5.2247557003257326
host-tRNA-Ala-GGC-1-1	107	451	377	0.06631299734748011	0.870026525198939	0.01856763925729443	0.04509283819628647	0.0	0.129973474801061	0.026525198938992044	0.164079822616408	0.29490022172949004	6.151193633952254
host-tRNA-Ala-GGC-1-1	108	445	391	0.05370843989769821	0.8363171355498721	0.03580562659846547	0.0741687979539642	0.0	0.1636828644501279	0.028132992327365727	0.12134831460674157	0.2898876404494382	5.882352941176471
host-tRNA-Ala-GGC-1-1	109	431	378	0.1111111111111111	0.06084656084656084	0.047619047619047616	0.7804232804232805	0.0	0.21957671957671956	0.018518518518518517	0.12296983758700696	0.33178654292343385	6.222222222222222
host-tRNA-Ala-GGC-1-1	110	426	374	0.10695187165775401	0.8235294117647058	0.0053475935828877	0.06417112299465241	0.0	0.17647058823529413	0.05080213903743316	0.12206572769953052	0.3215962441314554	7.524064171122995
host-tRNA-Ala-GGC-1-1	111	418	400	0.065	0.8925	0.0125	0.03	0.0	0.1075	0.015	0.0430622009569378	0.16028708133971292	5.93
host-tRNA-Ala-GGC-1-1	112	413	376	0.0797872340425532	0.02925531914893617	0.8404255319148937	0.05053191489361702	0.0	0.1595744680851064	0.005319148936170213	0.08958837772397095	0.2397094430992736	4.792553191489362
host-tRNA-Ala-GGC-1-1	113	407	321	0.11214953271028037	0.040498442367601244	0.009345794392523364	0.838006230529595	0.0	0.16199376947040497	0.01557632398753894	0.2113022113022113	0.35135135135135137	4.588785046728972
host-tRNA-Ala-GGC-1-1	114	404	336	0.08035714285714286	0.8511904761904762	0.017857142857142856	0.050595238095238096	0.0	0.1488095238095238	0.02976190476190476	0.16831683168316833	0.31683168316831684	4.732142857142857
host-tRNA-Ala-GGC-1-1	115	400	322	0.055900621118012424	0.22981366459627328	0.046583850931677016	0.6677018633540373	0.0	0.33229813664596275	0.024844720496894408	0.195	0.4825	4.785714285714286
host-tRNA-Ala-GGC-1-1	116	393	357	0.10364145658263306	0.8179271708683473	0.022408963585434174	0.056022408963585436	0.0	0.18207282913165265	0.0056022408963585435	0.0916030534351145	0.26208651399491095	5.907563025210084
host-tRNA-Ala-GGC-1-1	117	391	365	0.136986301369863	0.7150684931506849	0.12054794520547946	0.0273972602739726	0.0	0.28493150684931506	0.01643835616438356	0.06649616368286446	0.34782608695652173	7.167123287671233
host-tRNA-Ala-GGC-1-1	118	390	332	0.8253012048192772	0.060240963855421686	0.08734939759036145	0.02710843373493976	0.0	0.1746987951807229	0.03614457831325301	0.14871794871794872	0.3282051282051282	9.539156626506024
host-tRNA-Ala-GGC-1-1	119	387	331	0.05740181268882175	0.05740181268882175	0.8821752265861027	0.0030211480362537764	0.0	0.11782477341389729	0.006042296072507553	0.14470284237726097	0.25064599483204136	12.604229607250755
host-tRNA-Ala-GGC-1-1	120	385	374	0.06951871657754011	0.00267379679144385	0.9171122994652406	0.0106951871657754	0.0	0.08288770053475936	0.0053475935828877	0.02857142857142857	0.11428571428571428	16.540106951871657
host-tRNA-Ala-GGC-1-1	121	385	385	0.9688311688311688	0.005194805194805195	0.02077922077922078	0.005194805194805195	0.0	0.03116883116883117	0.0	0.0	0.03116883116883117	16.566233766233765
host-tRNA-Ala-GGC-1-1	122	383	383	0.9895561357702349	0.0026109660574412533	0.005221932114882507	0.0026109660574412533	0.0	0.010443864229765013	0.0	0.0	0.010443864229765013	15.58485639686684
host-tRNA-Ala-GGC-1-1	123	379	379	0.9973614775725593	0.0	0.002638522427440633	0.0	0.0	0.002638522427440633	0.005277044854881266	0.0	0.0079155672823219	13.926121372031663
host-tRNA-Ala-GGC-1-1	124	374	374	0.9973262032085561	0.0	0.00267379679144385	0.0	0.0	0.00267379679144385	0.0	0.0	0.00267379679144385	11.828877005347593
host-tRNA-Ala-GGC-1-1	125	329	329	0.9878419452887538	0.00911854103343465	0.00303951367781155	0.0	0.0	0.0121580547112462	0.0	0.0	0.0121580547112462	10.267477203647417
host-tRNA-Ala-GGC-1-1	126	305	305	0.9934426229508196	0.003278688524590164	0.003278688524590164	0.0	0.0	0.006557377049180328	0.0	0.0	0.006557377049180328	8.37049180327869
host-tRNA-Ala-GGC-1-1	127	288	288	0.9930555555555556	0.003472222222222222	0.0	0.003472222222222222	0.0	0.006944444444444444	0.0	0.0	0.006944444444444444	7.131944444444445
host-tRNA-Ala-GGC-1-1	128	255	255	0.996078431372549	0.00392156862745098	0.0	0.0	0.0	0.00392156862745098	0.0	0.0	0.00392156862745098	6.098039215686274
host-tRNA-Ala-GGC-1-1	129	199	199	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.311557788944723
host-tRNA-Ala-GGC-1-1	130	128	128	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0859375
host-tRNA-Ala-GGC-1-2	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
host-tRNA-Ala-GGC-1-2	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
host-tRNA-Ala-GGC-1-2	3	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
host-tRNA-Ala-GGC-1-2	4	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
host-tRNA-Ala-GGC-1-2	5	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
host-tRNA-Ala-GGC-1-2	6	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
