Reference	Position	Spanning_Reads	Bases_Mapped	A_Freq	T_Freq	G_Freq	C_Freq	N_freq	MismatchFreq	InsertionFreq	DeletionFreq	BCErrorFreq	MeanQual
host-tRNA-Ala-GGC-1-1	12	572	568	0.0035211267605633804	0.0	0.9947183098591549	0.0017605633802816902	0.0	0.00528169014084507	0.0017605633802816902	0.006993006993006993	0.013986013986013986	16.068661971830984
host-tRNA-Ala-GGC-1-1	13	682	671	0.9538002980625931	0.011922503725782414	0.022354694485842028	0.011922503725782414	0.0	0.046199701937406856	0.0	0.016129032258064516	0.06158357771260997	17.06408345752608
host-tRNA-Ala-GGC-1-1	14	1035	1030	0.983495145631068	0.002912621359223301	0.011650485436893204	0.001941747572815534	0.0	0.01650485436893204	0.003883495145631068	0.004830917874396135	0.025120772946859903	20.3873786407767
host-tRNA-Ala-GGC-1-1	15	1093	1093	0.0018298261665141812	0.0018298261665141812	0.9963403476669717	0.0	0.0	0.0036596523330283625	0.0027447392497712718	0.0	0.006404391582799634	24.212259835315646
host-tRNA-Ala-GGC-1-1	16	1110	1100	0.9836363636363636	0.0036363636363636364	0.007272727272727273	0.005454545454545455	0.0	0.016363636363636365	0.005454545454545455	0.009009009009009009	0.03063063063063063	25.786363636363635
host-tRNA-Ala-GGC-1-1	17	1110	1109	0.9927862939585211	0.0009017132551848512	0.005410279531109108	0.0009017132551848512	0.0	0.007213706041478809	0.0009017132551848512	0.0009009009009009009	0.009009009009009009	21.691614066726782
host-tRNA-Ala-GGC-1-1	18	1110	1106	0.0009041591320072332	0.0009041591320072332	0.9963833634719711	0.0018083182640144665	0.0	0.003616636528028933	0.0054249547920434	0.0036036036036036037	0.012612612612612612	21.066907775768534
host-tRNA-Ala-GGC-1-1	19	1110	1093	0.0036596523330283625	0.0036596523330283625	0.006404391582799634	0.9862763037511436	0.0	0.013723696248856358	0.018298261665141813	0.015315315315315315	0.04684684684684685	22.7804208600183
host-tRNA-Ala-GGC-1-1	20	1110	1093	0.0036596523330283625	0.0027447392497712718	0.0	0.9935956084172004	0.0	0.006404391582799634	0.004574565416285453	0.015315315315315315	0.026126126126126126	22.85818847209515
host-tRNA-Ala-GGC-1-1	21	1110	1064	0.016917293233082706	0.974624060150376	0.0	0.008458646616541353	0.0	0.02537593984962406	0.012218045112781954	0.04144144144144144	0.07747747747747748	23.542293233082706
host-tRNA-Ala-GGC-1-1	22	1110	1046	0.03537284894837476	0.004780114722753346	0.9598470363288719	0.0	0.0	0.040152963671128104	0.0019120458891013384	0.05765765765765766	0.0972972972972973	24.28776290630975
host-tRNA-Ala-GGC-1-1	23	1110	1012	0.017786561264822136	0.004940711462450593	0.9733201581027668	0.003952569169960474	0.0	0.0266798418972332	0.001976284584980237	0.08828828828828829	0.11441441441441441	25.018774703557312
host-tRNA-Ala-GGC-1-1	24	1110	698	0.23638968481375358	0.6762177650429799	0.0	0.08739255014326648	0.0	1.0	0.0014326647564469914	0.37117117117117115	1.000900900900901	22.06590257879656
host-tRNA-Ala-GGC-1-1	25	1110	1077	0.04271123491179202	0.11142061281337047	0.8458681522748375	0.0	0.0	0.1541318477251625	0.003714020427112349	0.02972972972972973	0.18288288288288287	20.914577530176416
host-tRNA-Ala-GGC-1-1	26	1110	1091	0.01924839596700275	0.008249312557286892	0.9697525206232814	0.002749770852428964	0.0	0.03024747937671861	0.008249312557286892	0.017117117117117116	0.054954954954954956	24.264894592117322
host-tRNA-Ala-GGC-1-1	27	1110	1095	0.03561643835616438	0.0036529680365296802	0.960730593607306	0.0	0.0	0.039269406392694065	0.006392694063926941	0.013513513513513514	0.05855855855855856	20.461187214611872
host-tRNA-Ala-GGC-1-1	28	1110	1093	0.007319304666056725	0.0018298261665141812	0.9881061299176578	0.0027447392497712718	0.0	0.011893870082342177	0.006404391582799634	0.015315315315315315	0.03333333333333333	19.508691674290944
host-tRNA-Ala-GGC-1-1	29	1110	1084	0.007380073800738007	0.004612546125461255	0.0009225092250922509	0.9870848708487084	0.0	0.012915129151291513	0.0018450184501845018	0.023423423423423424	0.03783783783783784	19.41420664206642
host-tRNA-Ala-GGC-1-1	30	1110	1019	0.013738959764474975	0.9735034347399412	0.008832188420019628	0.003925417075564278	0.0	0.02649656526005888	0.002944062806673209	0.08198198198198198	0.109009009009009	19.948969578017664
host-tRNA-Ala-GGC-1-1	31	1110	942	0.8545647558386412	0.004246284501061571	0.12738853503184713	0.013800424628450107	0.0	0.1454352441613588	0.014861995753715499	0.15135135135135136	0.2873873873873874	21.09235668789809
host-tRNA-Ala-GGC-1-1	32	1110	996	0.008032128514056224	0.8694779116465864	0.014056224899598393	0.10843373493975904	0.0	0.13052208835341367	0.004016064257028112	0.10270270270270271	0.22342342342342342	21.295180722891565
host-tRNA-Ala-GGC-1-1	33	1110	1004	0.9392430278884463	0.01693227091633466	0.030876494023904383	0.012948207171314742	0.0	0.060756972111553786	0.010956175298804782	0.09549549549549549	0.16036036036036036	21.93027888446215
host-tRNA-Ala-GGC-1-1	34	1110	1085	0.011059907834101382	0.0064516129032258064	0.9815668202764977	0.0009216589861751152	0.0	0.018433179723502304	0.0	0.02252252252252252	0.04054054054054054	17.44147465437788
host-tRNA-Ala-GGC-1-1	35	1110	1052	0.006653992395437262	0.014258555133079848	0.006653992395437262	0.9724334600760456	0.0	0.027566539923954372	0.014258555133079848	0.05225225225225225	0.0918918918918919	17.789923954372625
host-tRNA-Ala-GGC-1-1	36	1110	1088	0.015625	0.9816176470588235	0.0027573529411764708	0.0	0.0	0.01838235294117647	0.025735294117647058	0.01981981981981982	0.06306306306306306	19.23988970588235
host-tRNA-Ala-GGC-1-1	37	1110	1074	0.00931098696461825	0.019553072625698324	0.0	0.9711359404096834	0.0	0.028864059590316574	0.008379888268156424	0.032432432432432434	0.06846846846846846	19.519553072625698
host-tRNA-Ala-GGC-1-1	38	1110	1088	0.7573529411764706	0.022058823529411766	0.21599264705882354	0.004595588235294118	0.0	0.2426470588235294	0.012867647058823529	0.01981981981981982	0.2702702702702703	18.66636029411765
host-tRNA-Ala-GGC-1-1	39	1110	1096	0.020985401459854013	0.004562043795620438	0.9717153284671532	0.002737226277372263	0.0	0.028284671532846715	0.0036496350364963502	0.012612612612612612	0.044144144144144144	21.677919708029197
host-tRNA-Ala-GGC-1-1	40	1110	1092	0.009157509157509158	0.027472527472527472	0.008241758241758242	0.9551282051282052	0.0	0.04487179487179487	0.0018315018315018315	0.016216216216216217	0.062162162162162166	21.584249084249084
host-tRNA-Ala-GGC-1-1	41	1110	1090	0.0045871559633027525	0.9908256880733946	0.001834862385321101	0.0027522935779816515	0.0	0.009174311926605505	0.01926605504587156	0.018018018018018018	0.04594594594594595	21.15045871559633
host-tRNA-Ala-GGC-1-1	42	1110	1009	0.024777006937561942	0.017839444995044598	0.9484638255698712	0.008919722497522299	0.0	0.05153617443012884	0.030723488602576808	0.09099099099099099	0.16576576576576577	24.2804757185332
host-tRNA-Ala-GGC-1-1	43	1110	1045	0.026794258373205742	0.00861244019138756	0.9569377990430622	0.007655502392344498	0.0	0.0430622009569378	0.0066985645933014355	0.05855855855855856	0.10540540540540541	25.854545454545455
host-tRNA-Ala-GGC-1-1	44	1110	1057	0.03122043519394513	0.011352885525070956	0.9470198675496688	0.010406811731315043	0.0	0.052980132450331126	0.006622516556291391	0.047747747747747746	0.1045045045045045	25.791863765373698
host-tRNA-Ala-GGC-1-1	45	1110	1049	0.9771210676835081	0.005719733079122974	0.011439466158245948	0.005719733079122974	0.0	0.022878932316491896	0.011439466158245948	0.054954954954954956	0.08738738738738738	26.620591039084843
host-tRNA-Ala-GGC-1-1	46	1110	1086	0.009208103130755065	0.011049723756906077	0.9760589318600368	0.003683241252302026	0.0	0.02394106813996317	0.001841620626151013	0.021621621621621623	0.04684684684684685	21.851749539594845
host-tRNA-Ala-GGC-1-1	47	1110	1082	0.9658040665434381	0.0166358595194085	0.00831792975970425	0.009242144177449169	0.0	0.034195933456561925	0.009242144177449169	0.025225225225225224	0.06756756756756757	20.582255083179298
host-tRNA-Ala-GGC-1-1	48	1110	1071	0.014005602240896359	0.018674136321195144	0.9663865546218487	0.0009337068160597573	0.0	0.03361344537815126	0.006535947712418301	0.03513513513513514	0.07387387387387387	19.595704948646127
host-tRNA-Ala-GGC-1-1	49	1110	1068	0.010299625468164793	0.04588014981273408	0.0028089887640449437	0.9410112359550562	0.0	0.05898876404494382	0.0028089887640449437	0.03783783783783784	0.0972972972972973	18.45880149812734
host-tRNA-Ala-GGC-1-1	50	1110	1053	0.07692307692307693	0.027540360873694207	0.8907882241215574	0.004748338081671415	0.0	0.10921177587844255	0.0446343779677113	0.051351351351351354	0.1972972972972973	18.417853751187085
host-tRNA-Ala-GGC-1-1	51	1110	1062	0.06308851224105462	0.0583804143126177	0.010357815442561206	0.8681732580037664	0.0	0.1318267419962335	0.003766478342749529	0.043243243243243246	0.17297297297297298	18.965160075329567
host-tRNA-Ala-GGC-1-1	52	1110	1009	0.006937561942517344	0.9494549058473737	0.004955401387512388	0.03865213082259663	0.0	0.05054509415262636	0.011892963330029732	0.09099099099099099	0.14774774774774774	19.777998017839444
host-tRNA-Ala-GGC-1-1	53	1110	1080	0.008333333333333333	0.9685185185185186	0.008333333333333333	0.014814814814814815	0.0	0.03148148148148148	0.018518518518518517	0.02702702702702703	0.07567567567567568	22.664814814814815
host-tRNA-Ala-GGC-1-1	54	1110	1060	0.008490566037735849	0.0047169811320754715	0.9792452830188679	0.007547169811320755	0.0	0.020754716981132074	0.0009433962264150943	0.04504504504504504	0.06576576576576576	23.40754716981132
host-tRNA-Ala-GGC-1-1	55	1110	1068	0.006554307116104869	0.0056179775280898875	0.003745318352059925	0.9840823970037453	0.0	0.015917602996254682	0.003745318352059925	0.03783783783783784	0.05675675675675676	23.173220973782772
host-tRNA-Ala-GGC-1-1	56	1110	957	0.9592476489028213	0.022988505747126436	0.0010449320794148381	0.01671891327063741	0.0	0.04075235109717868	0.012539184952978056	0.13783783783783785	0.1837837837837838	25.179728317659354
host-tRNA-Ala-GGC-1-1	57	1110	1045	0.0028708133971291866	0.9799043062200957	0.003827751196172249	0.013397129186602871	0.0	0.020095693779904306	0.0019138755980861245	0.05855855855855856	0.07927927927927927	21.586602870813397
host-tRNA-Ala-GGC-1-1	58	1110	991	0.009081735620585268	0.022199798183652877	0.9545913218970736	0.014127144298688193	0.0	0.045408678102926335	0.007063572149344097	0.10720720720720721	0.15405405405405406	21.082744702320888
host-tRNA-Ala-GGC-1-1	59	1110	1003	0.007976071784646061	0.014955134596211365	0.963110667996012	0.013958125623130608	0.0	0.036889332003988036	0.0	0.0963963963963964	0.12972972972972974	20.462612163509473
host-tRNA-Ala-GGC-1-1	60	1110	1008	0.007936507936507936	0.003968253968253968	0.001984126984126984	0.9861111111111112	0.0	0.013888888888888888	0.001984126984126984	0.0918918918918919	0.1063063063063063	19.360119047619047
host-tRNA-Ala-GGC-1-1	61	1110	900	0.9233333333333333	0.02	0.021111111111111112	0.035555555555555556	0.0	0.07666666666666666	0.006666666666666667	0.1891891891891892	0.25675675675675674	13.4
host-tRNA-Ala-GGC-1-1	62	1110	988	0.02125506072874494	0.951417004048583	0.010121457489878543	0.01720647773279352	0.0	0.048582995951417005	0.003036437246963563	0.10990990990990991	0.15585585585585585	11.287449392712551
host-tRNA-Ala-GGC-1-1	63	1110	999	0.01001001001001001	0.004004004004004004	0.975975975975976	0.01001001001001001	0.0	0.024024024024024024	0.01001001001001001	0.1	0.13063063063063063	10.882882882882884
host-tRNA-Ala-GGC-1-1	64	1110	982	0.008146639511201629	0.018329938900203666	0.006109979633401222	0.9674134419551935	0.0	0.032586558044806514	0.012219959266802444	0.11531531531531532	0.15495495495495495	9.410386965376782
host-tRNA-Ala-GGC-1-1	65	1110	909	0.7293729372937293	0.1859185918591859	0.033003300330033	0.0517051705170517	0.0	0.2706270627062706	0.034103410341034104	0.1810810810810811	0.4306306306306306	8.289328932893289
host-tRNA-Ala-GGC-1-1	66	1110	994	0.7484909456740443	0.0744466800804829	0.15694164989939638	0.02012072434607646	0.0	0.2515090543259557	0.0030181086519114686	0.1045045045045045	0.3324324324324324	7.687122736418511
host-tRNA-Ala-GGC-1-1	67	1110	1005	0.004975124378109453	0.012935323383084577	0.9651741293532339	0.01691542288557214	0.0	0.03482587064676617	0.009950248756218905	0.0945945945945946	0.13513513513513514	7.46865671641791
host-tRNA-Ala-GGC-1-1	68	1110	996	0.8413654618473896	0.08634538152610442	0.03714859437751004	0.035140562248995984	0.0	0.15863453815261044	0.009036144578313253	0.10270270270270271	0.2531531531531532	7.530120481927711
host-tRNA-Ala-GGC-1-1	69	1110	986	0.012170385395537525	0.17038539553752535	0.7018255578093306	0.11561866125760649	0.0	0.29817444219066935	0.013184584178498986	0.11171171171171171	0.38828828828828826	8.252535496957403
host-tRNA-Ala-GGC-1-1	70	1110	1047	0.04011461318051576	0.1356255969436485	0.6752626552053486	0.1489971346704871	0.0	0.3247373447946514	0.021967526265520534	0.05675675675675676	0.3837837837837838	9.524355300859598
host-tRNA-Ala-GGC-1-1	71	1110	995	0.10251256281407035	0.7648241206030151	0.04623115577889447	0.0864321608040201	0.0	0.23517587939698492	0.010050251256281407	0.1036036036036036	0.32342342342342345	12.872361809045227
host-tRNA-Ala-GGC-1-1	72	1110	1066	0.012195121951219513	0.02626641651031895	0.0150093808630394	0.9465290806754222	0.0	0.05347091932457786	0.02345215759849906	0.03963963963963964	0.11351351351351352	16.796435272045027
host-tRNA-Ala-GGC-1-1	73	1110	1059	0.9008498583569405	0.03871576959395656	0.04343720491029273	0.0169971671388102	0.0	0.09915014164305949	0.042492917847025496	0.04594594594594595	0.1810810810810811	20.684608120868745
host-tRNA-Ala-GGC-1-1	74	1110	1079	0.011121408711770158	0.004633920296570899	0.974050046339203	0.010194624652455977	0.0	0.025949953660797033	0.006487488415199258	0.027927927927927927	0.05945945945945946	21.404077849860982
host-tRNA-Ala-GGC-1-1	75	1110	1095	0.0073059360730593605	0.04018264840182648	0.015525114155251141	0.936986301369863	0.0	0.06301369863013699	0.0018264840182648401	0.013513513513513514	0.07747747747747748	16.899543378995435
host-tRNA-Ala-GGC-1-1	76	1110	1092	0.021062271062271064	0.0027472527472527475	0.9743589743589743	0.0018315018315018315	0.0	0.02564102564102564	0.01098901098901099	0.016216216216216217	0.05225225225225225	17.367216117216117
host-tRNA-Ala-GGC-1-1	77	1110	1087	0.00919963201471941	0.0009199632014719411	0.9880404783808647	0.0018399264029438822	0.0	0.011959521619135235	0.005519779208831647	0.02072072072072072	0.03783783783783784	17.22723091076357
host-tRNA-Ala-GGC-1-1	78	1110	1063	0.01881467544684854	0.9388523047977423	0.01881467544684854	0.023518344308560677	0.0	0.06114769520225776	0.020696142991533398	0.04234234234234234	0.12072072072072072	17.603010348071496
host-tRNA-Ala-GGC-1-1	79	1110	1081	0.011100832562442183	0.2183163737280296	0.0037002775208140612	0.7668825161887142	0.0	0.7816836262719704	0.01942645698427382	0.026126126126126126	0.8063063063063063	18.140610545790935
host-tRNA-Ala-GGC-1-1	80	1110	1090	0.007339449541284404	0.011926605504587157	0.011009174311926606	0.9697247706422019	0.0	0.030275229357798167	0.001834862385321101	0.018018018018018018	0.04954954954954955	24.589908256880733
host-tRNA-Ala-GGC-1-1	81	1110	1087	0.0009199632014719411	0.021159153633854646	0.9714811407543699	0.006439742410303588	0.0	0.028518859245630176	0.013799448022079117	0.02072072072072072	0.062162162162162166	26.826126954921804
host-tRNA-Ala-GGC-1-1	82	1110	1080	0.9435185185185185	0.012037037037037037	0.03333333333333333	0.011111111111111112	0.0	0.05648148148148148	0.003703703703703704	0.02702702702702703	0.08558558558558559	24.206481481481482
host-tRNA-Ala-GGC-1-1	83	1110	1082	0.010166358595194085	0.9658040665434381	0.012014787430683918	0.012014787430683918	0.0	0.034195933456561925	0.012014787430683918	0.025225225225225224	0.07027027027027027	22.59611829944547
host-tRNA-Ala-GGC-1-1	84	1110	1077	0.002785515320334262	0.005571030640668524	0.009285051067780872	0.9823584029712163	0.0	0.017641597028783658	0.0064995357474466105	0.02972972972972973	0.05315315315315315	21.866295264623954
host-tRNA-Ala-GGC-1-1	85	1110	1100	0.0018181818181818182	0.0018181818181818182	0.0009090909090909091	0.9954545454545455	0.0	0.004545454545454545	0.006363636363636364	0.009009009009009009	0.01981981981981982	19.50090909090909
host-tRNA-Ala-GGC-1-1	86	1110	1080	0.007407407407407408	0.03796296296296296	0.005555555555555556	0.9490740740740741	0.0	0.05092592592592592	0.009259259259259259	0.02702702702702703	0.08558558558558559	17.973148148148148
host-tRNA-Ala-GGC-1-1	87	1110	1061	0.008482563619227144	0.005655042412818096	0.9783223374175306	0.007540056550424128	0.0	0.021677662582469368	0.002827521206409048	0.044144144144144144	0.06756756756756757	16.82469368520264
host-tRNA-Ala-GGC-1-1	88	1110	1035	0.004830917874396135	0.015458937198067632	0.002898550724637681	0.9768115942028985	0.0	0.02318840579710145	0.035748792270531404	0.06756756756756757	0.12252252252252252	16.83768115942029
host-tRNA-Ala-GGC-1-1	89	1110	985	0.046700507614213196	0.9035532994923858	0.006091370558375634	0.04365482233502538	0.0	0.09644670050761421	0.03248730964467005	0.11261261261261261	0.22702702702702704	18.61015228426396
host-tRNA-Ala-GGC-1-1	90	1110	1014	0.009861932938856016	0.8668639053254438	0.009861932938856016	0.11341222879684418	0.0	0.13313609467455623	0.027613412228796843	0.08648648648648649	0.23333333333333334	18.965483234714004
host-tRNA-Ala-GGC-1-1	91	1110	944	0.8728813559322034	0.020127118644067795	0.07944915254237288	0.02754237288135593	0.0	0.1271186440677966	0.01059322033898305	0.14954954954954955	0.26666666666666666	19.58580508474576
host-tRNA-Ala-GGC-1-1	92	1110	1021	0.010773751224289911	0.021547502448579822	0.9627815866797258	0.004897159647404506	0.0	0.03721841332027424	0.005876591576885406	0.08018018018018018	0.11981981981981982	18.645445641527914
host-tRNA-Ala-GGC-1-1	93	1110	943	0.015906680805938492	0.007423117709437964	0.010604453870625663	0.9660657476139979	0.0	0.033934252386002124	0.007423117709437964	0.15045045045045044	0.18558558558558558	16.899257688229056
host-tRNA-Ala-GGC-1-1	94	1110	955	0.05863874345549738	0.9036649214659686	0.031413612565445025	0.0062827225130890054	0.0	0.09633507853403141	0.008376963350785341	0.13963963963963963	0.22972972972972974	16.53821989528796
host-tRNA-Ala-GGC-1-1	95	1110	875	0.02857142857142857	0.008	0.05714285714285714	0.9062857142857143	0.0	0.09371428571428571	0.008	0.21171171171171171	0.2918918918918919	17.210285714285714
host-tRNA-Ala-GGC-1-1	96	1110	885	0.015819209039548022	0.012429378531073447	0.014689265536723164	0.9570621468926553	0.0	0.04293785310734463	0.005649717514124294	0.20270270270270271	0.24144144144144145	17.536723163841806
host-tRNA-Ala-GGC-1-1	97	1110	820	0.8609756097560975	0.08536585365853659	0.020731707317073172	0.032926829268292684	0.0	0.13902439024390245	0.006097560975609756	0.26126126126126126	0.3684684684684685	18.5109756097561
host-tRNA-Ala-GGC-1-1	98	1110	1019	0.002944062806673209	0.03434739941118744	0.0068694798822374874	0.9558390578999019	0.0	0.04416094210009813	0.015701668302257114	0.08198198198198198	0.13693693693693693	21.271835132482828
host-tRNA-Ala-GGC-1-1	99	1110	1083	0.013850415512465374	0.00554016620498615	0.003693444136657433	0.976915974145891	0.0	0.023084025854108958	0.008310249307479225	0.024324324324324326	0.054954954954954956	23.912280701754387
host-tRNA-Ala-GGC-1-1	100	1110	1091	0.9825847846012832	0.01008249312557287	0.006416131989000917	0.0009165902841429881	0.0	0.017415215398716773	0.00458295142071494	0.017117117117117116	0.03873873873873874	22.749770852428963
host-tRNA-Ala-GGC-1-1	101	1106	1093	0.0054894784995425435	0.0036596523330283625	0.989935956084172	0.0009149130832570906	0.0	0.010064043915827997	0.004574565416285453	0.011754068716094032	0.026220614828209764	15.221408966148216
host-tRNA-Ala-GGC-1-1	102	1094	1071	0.0056022408963585435	0.004668534080298786	0.9878618113912232	0.0018674136321195146	0.0	0.012138188608776844	0.0028011204481792717	0.02102376599634369	0.0356489945155393	10.253968253968255
host-tRNA-Ala-GGC-1-1	103	1084	1000	0.003	0.007	0.003	0.987	0.0	0.013	0.009	0.07749077490774908	0.09778597785977859	9.616
host-tRNA-Ala-GGC-1-1	104	1064	892	0.016816143497757848	0.9573991031390134	0.005605381165919282	0.020179372197309416	0.0	0.042600896860986545	0.034753363228699555	0.16165413533834586	0.22650375939849623	11.116591928251122
host-tRNA-Ala-GGC-1-1	105	1022	842	0.032066508313539195	0.9144893111638955	0.017814726840855107	0.035629453681710214	0.0	0.0855106888361045	0.015439429928741092	0.1761252446183953	0.25929549902152643	9.678147268408551
host-tRNA-Ala-GGC-1-1	106	980	771	0.014267185473411154	0.1517509727626459	0.00648508430609598	0.8274967574578469	0.0	0.17250324254215305	0.007782101167315175	0.21326530612244898	0.3551020408163265	9.927367055771725
host-tRNA-Ala-GGC-1-1	107	954	726	0.05096418732782369	0.8457300275482094	0.013774104683195593	0.08953168044077135	0.0	0.15426997245179064	0.01790633608815427	0.2389937106918239	0.370020964360587	12.757575757575758
host-tRNA-Ala-GGC-1-1	108	938	792	0.08333333333333333	0.8434343434343434	0.01893939393939394	0.054292929292929296	0.0	0.15656565656565657	0.01893939393939394	0.15565031982942432	0.30383795309168443	13.308080808080808
host-tRNA-Ala-GGC-1-1	109	926	799	0.028785982478097622	0.0425531914893617	0.02002503128911139	0.9086357947434293	0.0	0.09136420525657071	0.011264080100125156	0.13714902807775378	0.22570194384449244	13.753441802252816
host-tRNA-Ala-GGC-1-1	110	923	795	0.0830188679245283	0.8603773584905661	0.00880503144654088	0.04779874213836478	0.0	0.13962264150943396	0.026415094339622643	0.13867822318526543	0.28169014084507044	16.264150943396228
host-tRNA-Ala-GGC-1-1	111	920	841	0.052318668252080855	0.8858501783590963	0.03804994054696789	0.023781212841854936	0.0	0.11414982164090369	0.015457788347205707	0.08586956521739131	0.20434782608695654	11.832342449464923
host-tRNA-Ala-GGC-1-1	112	917	829	0.045838359469240045	0.019300361881785282	0.9119420989143546	0.022919179734620022	0.0	0.08805790108564536	0.007237635705669481	0.09596510359869138	0.1821155943293348	10.804583835946923
host-tRNA-Ala-GGC-1-1	113	917	765	0.058823529411764705	0.01699346405228758	0.013071895424836602	0.9111111111111111	0.0	0.08888888888888889	0.009150326797385621	0.16575790621592149	0.247546346782988	10.613071895424836
host-tRNA-Ala-GGC-1-1	114	914	714	0.08123249299719888	0.8179271708683473	0.056022408963585436	0.04481792717086835	0.0	0.18207282913165265	0.036414565826330535	0.2188183807439825	0.38949671772428884	11.096638655462185
host-tRNA-Ala-GGC-1-1	115	904	822	0.05474452554744526	0.13503649635036497	0.038929440389294405	0.7712895377128953	0.0	0.22871046228710462	0.023114355231143552	0.09070796460176991	0.3196902654867257	10.789537712895378
host-tRNA-Ala-GGC-1-1	116	897	822	0.22992700729927007	0.7019464720194647	0.014598540145985401	0.0535279805352798	0.0	0.2980535279805353	0.006082725060827251	0.08361204013377926	0.36231884057971014	13.3661800486618
host-tRNA-Ala-GGC-1-1	117	893	854	0.19086651053864168	0.7353629976580797	0.04215456674473068	0.03161592505854801	0.0	0.2646370023419204	0.00936768149882904	0.043673012318029114	0.3057110862262038	15.112412177985949
host-tRNA-Ala-GGC-1-1	118	892	862	0.882830626450116	0.019721577726218097	0.08816705336426914	0.009280742459396751	0.0	0.11716937354988399	0.012761020881670533	0.033632286995515695	0.1591928251121076	17.083526682134572
host-tRNA-Ala-GGC-1-1	119	890	861	0.053426248548199766	0.023228803716608595	0.9198606271777003	0.003484320557491289	0.0	0.08013937282229965	0.004645760743321719	0.03258426966292135	0.1146067415730337	20.685249709639955
host-tRNA-Ala-GGC-1-1	120	890	882	0.07482993197278912	0.0022675736961451248	0.9206349206349206	0.0022675736961451248	0.0	0.07936507936507936	0.005668934240362812	0.008988764044943821	0.09325842696629214	24.617913832199548
host-tRNA-Ala-GGC-1-1	121	890	890	0.9876404494382023	0.0044943820224719105	0.007865168539325843	0.0	0.0	0.012359550561797753	0.0022471910112359553	0.0	0.014606741573033709	23.61685393258427
host-tRNA-Ala-GGC-1-1	122	890	890	0.998876404494382	0.0	0.0011235955056179776	0.0	0.0	0.0011235955056179776	0.0011235955056179776	0.0	0.0022471910112359553	24.701123595505617
host-tRNA-Ala-GGC-1-1	123	886	886	1.0	0.0	0.0	0.0	0.0	0.0	0.003386004514672686	0.0	0.003386004514672686	23.63882618510158
host-tRNA-Ala-GGC-1-1	124	883	883	0.9977349943374858	0.0	0.0022650056625141564	0.0	0.0	0.0022650056625141564	0.006795016987542469	0.0	0.009060022650056626	21.822197055492637
host-tRNA-Ala-GGC-1-1	125	862	862	0.9988399071925754	0.0	0.001160092807424594	0.0	0.0	0.001160092807424594	0.0	0.0	0.001160092807424594	19.339907192575406
host-tRNA-Ala-GGC-1-1	126	841	841	0.9976218787158145	0.0	0.0011890606420927466	0.0011890606420927466	0.0	0.0023781212841854932	0.0	0.0	0.0023781212841854932	16.115338882282998
host-tRNA-Ala-GGC-1-1	127	769	769	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.589076723016905
host-tRNA-Ala-GGC-1-1	128	674	674	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.694362017804155
host-tRNA-Ala-GGC-1-1	129	556	556	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.406474820143885
host-tRNA-Ala-GGC-1-1	130	436	436	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.295871559633028
host-tRNA-Ala-GGC-1-2	1	11	11	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.7272727272727275
host-tRNA-Ala-GGC-1-2	2	12	12	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.25
